시도명,시군구명,인허가일자,인허가취소일자,영업상태,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지우편번호,도로명전체주소,사업장명,위도,경도,지정일자,민원종류명,
서울특별시,마포구,20150109 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 성지1길 120 (합정동),굿잡,37.5480919,126.91409,20150109 ,제7조의3제2항에따른경우,
서울특별시,마포구,20150102 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 독막로19길 4218 (상수동),씨유 홍대학사점,37.5497603,126.924002,20150102 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141223 ,,영업/정상,정상영업,,,,,,03927,서울특별시 마포구 월드컵북로44길 58 (상암동),상암전자담배멀티샵,37.5772118,126.894423,20141223 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141212 ,,영업/정상,정상영업,,,,,3337355,03985,서울특별시 마포구 양화로 193 (동교동),신알파프라자,37.5588,126.925836,20141212 , ,
서울특별시,마포구,20141126 ,,영업/정상,정상영업,,,,,,04186,서울특별시 마포구 효창목4길 3 (공덕동),씨유 공덕한겨레2호점,37.5473129,126.959365,20141126 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141124 ,,영업/정상,정상영업,,,,,,04199,서울특별시 마포구 손기정로 10 (아현동),미래유통,37.5574423,126.960784,20141124 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141124 ,,영업/정상,정상영업,,,,,3379500,04076,서울특별시 마포구 독막로20나길 22. 104호 (상수동. 래미안밤섬리베뉴1 상가),정문공인중개사사무소,37.546327,126.92614,20141124 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141118 ,,영업/정상,정상영업,,,,,,04109,서울특별시 마포구 서강로20길 14 (노고산동),위드미 마포노고산점,37.5537282,126.936302,20141118 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141113 ,,영업/정상,정상영업,,,,,,04129,서울특별시 마포구 마포대로 195. 1111호 (아현동. 마포래미안푸르지오 단지내상가),(주)코리아세븐 아현푸르지오점,37.5458958,126.951506,20141113 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141103 ,,영업/정상,정상영업,,,,,,04010,서울특별시 마포구 망원로 74 (망원동),마포전자담배 액상몰 망원점,37.5571882,126.904959,20141103 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141027 ,,영업/정상,정상영업,,,,,,04104,서울특별시 마포구 신촌로 160. 101호 (대흥동. 서희스타힐스),세븐일레븐 이대역 서희점,37.5557391,126.899703,20141027 ,제7조의3제3항에따른경우,
서울특별시,마포구,20141021 ,,영업/정상,정상영업,,,,,,03996,서울특별시 마포구 월드컵로 84 (서교동),한국전자담배 마포지사,37.5563758,126.910059,20141021 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141020 ,,영업/정상,정상영업,,,,,,04007,서울특별시 마포구 희우정로 128 (망원동),마포 전자담배 멀티샵,37.5557391,126.899703,20141020 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141013 ,,영업/정상,정상영업,,,,,32729020,04137,서울특별시 마포구 숭문길 57 (염리동),염리마트,37.549073,126.945497,20141013 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141002 ,,영업/정상,정상영업,,,,,,04072,서울특별시 마포구 독막로 34 (합정동),합정 전자담배 스토어,37.5479631,126.917141,20141002 ,제7조의3제2항에따른경우,
서울특별시,마포구,20141001 ,,영업/정상,정상영업,,,,,,04097,서울특별시 마포구 신수로 88 (신정동),이마트24 마포신수점,37.549155,126.935147,20141001 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140826 ,,영업/정상,정상영업,,,,,,03902,서울특별시 마포구 월드컵북로 497. 1층 101~4호 (상암동),신바람 장바구니,37.5697271,126.902993,20140826 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140818 ,,영업/정상,정상영업,,,,,7141761,04166,서울특별시 마포구 토정로31길 12. 1층 (용강동),드림디포 (마포용강점),37.5414141,126.942455,20140818 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140805 ,,영업/정상,정상영업,,,,,7070711,04101,서울특별시 마포구 백범로 13 (노고산동),(주)코리아세븐 서강대르메이에르점,37.5534308,126.937591,20140805 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140805 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 홍익로2길 2715 (서교동),충남상회,37.5554081,126.92411,20140805 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140805 ,,영업/정상,정상영업,,,,,,03918,서울특별시 마포구 구룡길 19. C동 101호 (상암동),씨유 상암오벨리스크,37.588972,126.882421,20140805 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140730 ,,영업/정상,정상영업,,,,,,04168,서울특별시 마포구 새창로 7. 서울대학교 총동창회 장학빌딩 1층 (도화동),롯데씨브이에스711(주) 마포센터점,37.5424246,126.950897,20140730 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140721 ,,영업/정상,정상영업,,,,,,04158,서울특별시 마포구 마포대로 53. 109호 (도화동. 마포트라팰리스),씨유 트라팰리스점,37.5413911,126.947044,20140721 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140704 ,,영업/정상,정상영업,,,,,3356398,04013,서울특별시 마포구 월드컵로13길 9 (망원동),(주)코리아세븐 마포망원역점,37.5555348,126.909738,20140704 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140623 ,,영업/정상,정상영업,,,,,,03966,서울특별시 마포구 월드컵북로 121 (성산동),GS25 마포성산점,37.5637036,126.912568,20140623 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140612 ,,영업/정상,정상영업,,,,,,04012,서울특별시 마포구 월드컵로23길 25 (망원동),망원사진관,37.556679,126.907773,20140612 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140611 ,,영업/정상,정상영업,,,,,,04117,서울특별시 마포구 마포대로 247 (아현동),토큰박스,37.5564588,126.95696,20140611 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140514 ,,영업/정상,정상영업,,,,,7117395,0,서울특별시 마포구 백범로 1691 (공덕동),마포 전자담배 베이프온,37.5447733,126.949637,20140514 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140423 ,,영업/정상,정상영업,,,,,3361004,04021,서울특별시 마포구 포은로 48 (합정동),다복사 부동산,37.5516503,126.907085,20140423 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140317 ,,영업/정상,정상영업,,,,,7197391,03964,서울특별시 마포구 방울내로 761. 1층 전체 (망원동),GS25 망원그린점,37.5603165,126.903886,20140317 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140314 ,,영업/정상,정상영업,,,,,,04051,서울특별시 마포구 홍익로6길 83 (동교동),홍대전자담배프라자,37.5573664,126.92553,20140314 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140226 ,,영업/정상,정상영업,,,,,,03999,서울특별시 마포구 월드컵북로7길 26 (서교동),세명복권,37.5579387,126.916581,20140226 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140212 ,,영업/정상,정상영업,,,,,3091412,03902,서울특별시 마포구 월드컵북로 501. 상가동 104호. 105호 (상암동. 상암월드컵파크9단지),지에스25 상암9단지점,37.5833058,126.878509,20140212 ,제7조의3제2항에따른경우,
서울특별시,마포구,20140124 ,,영업/정상,정상영업,,,,,,04021,서울특별시 마포구 포은로 42 (합정동),GS25 합정청마점,37.5512829,126.907207,20140124 ,제7조의3제2항에따른경우,
서울특별시,마포구,20131224 ,,영업/정상,정상영업,,,,,7038984,04196,서울특별시 마포구 백범로 202. 105호 (신공덕동),(주)코리아세븐 마포KCC웰츠타워점,37.5428088,126.952455,20131224 ,제7조의3제3항에따른경우,
서울특별시,마포구,20131223 ,,영업/정상,정상영업,,,,,,03974,서울특별시 마포구 성미산로17길 114 (연남동),세븐일레븐 마포연남본점,37.5665075,126.917063,20131223 ,제7조의3제2항에따른경우,
서울특별시,마포구,20131218 ,,영업/정상,정상영업,,,,,,04050,서울특별시 마포구 양화로 156. B1192호 (동교동. LG팰리스빌딩),스누스와전자담배 홍대입구역점,37.5560805,126.923445,20131218 ,제7조의3제3항에따른경우,
서울특별시,마포구,20131217 ,,영업/정상,정상영업,,,,,3228192,04036,서울특별시 마포구 양화로 45. 1층 144호 (서교동. 메세나폴리스),세븐일레븐 메세나폴리스점,37.5489656,126.913477,20131217 ,제7조의3제3항에따른경우,
서울특별시,마포구,19930730 ,,영업/정상,정상영업,,,,,3243145,04040,서울특별시 마포구 와우산로21길 14 (서교동),굿타임24 홍대점,37.5524438,126.923137,19930730 , ,
서울특별시,마포구,20131127 ,,영업/정상,정상영업,,,,,,04111,서울특별시 마포구 서강대길 12 (신수동),씨유 서강대학사점,37.5492086,126.939908,20131127 ,제7조의3제2항에따른경우,
서울특별시,마포구,19990823 ,,영업/정상,정상영업,,,,,3375065,04033,서울특별시 마포구 양화로 115 (서교동),서교동가판점,37.5540672,126.919452,19990823 ,제7조의3제2항에따른경우,
서울특별시,마포구,20131108 ,,영업/정상,정상영업,,,,,02 810 6393,04019,서울특별시 마포구 동교로 10. 2667부대 (합정동),국군복지단 수방507천마중대마트(위),37.5511653,126.904043,20131108 ,제7조의3제2항에따른경우,
서울특별시,마포구,20131108 ,,영업/정상,정상영업,,,,,,03988,서울특별시 마포구 성미산로 112 (연남동),지에스(GS)25 연남경성점,37.5620421,126.919537,20131108 ,제7조의3제2항에따른경우,
서울특별시,마포구,20131018 ,,영업/정상,정상영업,,,,,,04013,서울특별시 마포구 월드컵로11길 14 (망원동),GS25 망원나래길점,37.5547421,126.910145,20131018 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130927 ,,영업/정상,정상영업,,,,,27175389,0121881,서울특별시 마포구 서강로3길 5 (창전동),씨유 마포창전점,37.5491774,126.931448,20130927 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130925 ,,영업/정상,정상영업,,,,,3362375,04065,서울특별시 마포구 월드컵로1길 21 (합정동),이마트24 합정동마점,37.5493454,126.911767,20130925 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130923 ,,영업/정상,정상영업,,,,,7086328965,04027,서울특별시 마포구 양화로12길 19 (서교동),저스트포그전자담배 홍대점,37.5519635,126.918201,20130923 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130820 ,,영업/정상,정상영업,,,,,,04043,서울특별시 마포구 신촌로 170 (대흥동),씨유 이대푸르지오점,37.5575088,126.944032,20130820 ,제7조의3제3항에따른경우,
서울특별시,마포구,20130704 ,,영업/정상,정상영업,,,,,32740009,04104,서울특별시 마포구 큰우물로 52 (용강동),레몬마트,37.5420046,126.944307,20130704 ,제7조의3제3항에따른경우,
서울특별시,마포구,20130617 ,,영업/정상,정상영업,,,,,,04166,서울특별시 마포구 양화로1길 67 (합정동),GS25 합정들머리점,37.5514228,126.909379,20130617 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130610 ,,영업/정상,정상영업,,,,,,04021,서울특별시 마포구 백범로 199,GS25 공덕대우점,37.5434128,126.952896,20130610 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130607 ,,영업/정상,정상영업,,,,,,04195,서울특별시 마포구 성산로6길 21 (성산동),씨유 성산1동점,37.5638863,126.910983,20130607 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130603 ,,영업/정상,정상영업,,,,,3320688,03966,서울특별시 마포구 양화로 57 (서교동),서교한샘홈인테리어&주방가구,37.550447,126.914657,20130603 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130523 ,,영업/정상,정상영업,,,,,3631304,04037,서울특별시 마포구 환일2길 3 (아현동),일신건재,37.5566515,126.959799,20130523 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130516 ,,영업/정상,정상영업,,,,,,04199,서울특별시 마포구 상암산로 486. 지하1층 (상암동. 디엠씨씨빌딩),씨유 중앙미디어사옥점,37.5784516,126.891539,20130516 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130516 ,,영업/정상,정상영업,,,,,,04061,서울특별시 마포구 서강로9길 60 (창전동),코리아세븐 홍대창전점,37.5546031,126.930511,20130516 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130415 ,,영업/정상,정상영업,,,,,3024966,03952,서울특별시 마포구 모래내로9길 6 (성산동),이마트24 성산아이파크점,37.5674474,126.914628,20130415 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130312 ,,영업/정상,정상영업,,,,,69388924,04036,서울특별시 마포구 양화로 45 (서교동),홈플러스합정점,37.5489656,126.913477,20130312 ,제7조의3제3항에따른경우,
서울특별시,마포구,20130204 ,,영업/정상,정상영업,,,,,3332717,04048,서울특별시 마포구 어울마당로 35 (서교동),씨유 홍대거리점,37.5484417,126.920106,20130204 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130130 ,,영업/정상,정상영업,,,,,7067755,04104,서울특별시 마포구 신촌로 150 (노고산동),하모니마트신촌점,37.556221,126.942077,20130130 ,제7조의3제2항에따른경우,
서울특별시,마포구,20130128 ,,영업/정상,정상영업,,,,,,04034,서울특별시 마포구 잔다리로7안길 4. 1층 (서교동),GS25 서교명품점,37.5529149,126.917009,20130128 ,제7조의3제2항에따른경우,
서울특별시,마포구,20121112 ,,영업/정상,정상영업,,,,,,03941,서울특별시 마포구 성암로7길 22 (중동),(주)코리아세븐 마포중동점,37.5696474,126.906495,20121112 ,제7조의3제2항에따른경우,
서울특별시,마포구,20121106 ,,영업/정상,정상영업,,,,,,04030,서울특별시 마포구 동교로 142 (서교동),(주)코리아세븐 서교중앙점,37.5551115,126.917788,20121106 ,제7조의3제2항에따른경우,
서울특별시,마포구,20121023 ,,영업/정상,정상영업,,,,,,03984,서울특별시 마포구 동교로29길 32 (연남동),GS25 연남공원점,37.5619021,126.923252,20121023 ,제7조의3제2항에따른경우,
서울특별시,마포구,20121004 ,,영업/정상,정상영업,,,,,26616610,04044,서울특별시 마포구 독막로3길 33 (서교동),서교슈퍼,37.5497017,126.917197,20121004 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120928 ,,영업/정상,정상영업,,,,,,04007,서울특별시 마포구 희우정로 118 (망원동),씨유망원스카이점,37.5552173,126.900465,20120928 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120828 ,,영업/정상,정상영업,,,,,,04057,서울특별시 마포구 신촌로12나길 30 (노고산동),행운생활용품백화점,37.5549284,126.934104,20120828 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120724 ,,영업/정상,정상영업,,,,,,03997,서울특별시 마포구 월드컵로14길 29 (서교동),지에스25 서교미리내점,37.5562962,126.912076,20120724 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120720 ,,영업/정상,정상영업,,,,,,04054,서울특별시 마포구 와우산로23길 14 (서교동),씨유 홍대한벗점,37.5536626,126.924485,20120720 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120712 ,,영업/정상,정상영업,,,,,7023354,04088,서울특별시 마포구 토정로 233 (신수동.1층),GS25  마포현대점,37.5441063,126.93653,20120712 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120608 ,,영업/정상,정상영업,,,,,234598000,03918,서울특별시 마포구 월드컵북로 502 (상암동.월드컵파크프라자 지하1층),홈플러스 익스프레스 상암점,37.5853823,126.882182,20120608 ,제7조의3제3항에따른경우,
서울특별시,마포구,20120608 ,,영업/정상,정상영업,,,,,3323435,04074,서울특별시 마포구 와우산로 21  (상수동),GS25 상수홍대점,37.5463861,126.922734,20120608 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120604 ,,영업/정상,정상영업,,,,,,03942,서울특별시 마포구 월드컵북로38길 48.  103호 (중동.월드컵참누리아파트상가동),(주)코리아세븐 참누리월드컵단지점,37.5717497,126.905148,20120604 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120524 ,,영업/정상,정상영업,,,,,7800788,04077,서울특별시 마포구 토정로 149  (상수동.1층),미니스톱 밤섬자이 행복점,37.5458049,126.927682,20120524 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120413 ,,영업/정상,정상영업,,,,,,03949,서울특별시 마포구 성암로3길 27 (중동.1층),세븐일레븐 중동성사길점,37.568238,126.911146,20120413 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120405 ,,영업/정상,정상영업,,,,,15770711,0,서울특별시 마포구 양화로12길 85  (서교동.1층),(주)코리아세븐 서교세길점,37.551701,126.917776,20120405 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120323 ,,영업/정상,정상영업,,,,,,04057,서울특별시 마포구 신촌로 78  (노고산동.1층(세민약국옆)),명보당,37.5556959,126.934481,20120323 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120326 ,,영업/정상,정상영업,,,,,,03994,서울특별시 마포구 양화로21길 21  (동교동.1층),GS25 홍대동교점,37.5590531,126.924835,20120326 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120319 ,,영업/정상,정상영업,,,,,,03925,서울특별시 마포구 월드컵북로 396.  1075호 (상암동.누리꿈스퀘어 지하1층),씨유 상암누리꿈점,37.5791192,126.890294,20120319 ,제7조의3제3항에따른경우,
서울특별시,마포구,20120314 ,,영업/정상,정상영업,,,,,32848441,0,서울특별시 마포구 신촌로 지하 104. 1층 (노고산동. 2호선신촌역(7번출구인근)),(주)코리아세븐 M신촌역점,37.6081638,126.957589,20120314 ,제7조의3제3항에따른경우,
서울특별시,마포구,20120229 ,,영업/정상,정상영업,,,,,,04136,서울특별시 마포구 대흥로 118. 1층 (대흥동),지에스25 서강대후문점,37.5498934,126.943935,20120229 ,제7조의3제2항에따른경우,
서울특별시,마포구,20120206 ,,영업/정상,정상영업,,,,,231421620,03946,서울특별시 마포구 월드컵북로 204. 1층 (성산동),GS25 마포성산로점,37.5689225,126.906338,20120206 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110622 ,,영업/정상,정상영업,,,,,23345756,03986,서울특별시 마포구 동교로23길 82 (연남동),아이바바,37.5590541,126.918339,20110622 , ,
서울특별시,마포구,20111229 ,,영업/정상,정상영업,,,,,,03970,서울특별시 마포구 성미산로1길 71. 1층 (성산동),GS25 성산제일점,37.5607847,126.906274,20111229 ,제7조의3제2항에따른경우,
서울특별시,마포구,20111212 ,,영업/정상,정상영업,,,,,7167232,04169,서울특별시 마포구 새창로4나길 21. 1층 (도화동),용강슈퍼,37.5411016,126.952582,20111212 ,제7조의3제2항에따른경우,
서울특별시,마포구,20111116 ,,영업/정상,정상영업,,,,,31417234,04018,서울특별시 마포구 동교로 63. 1층 (망원동),이마트24 망원제일점,37.5535776,126.909227,20111116 ,제7조의3제2항에따른경우,
서울특별시,마포구,20111014 ,,영업/정상,정상영업,,,,,3320013,0,서울특별시 마포구 월드컵로 451 (합정동),삼진미싱,37.5533665,126.911646,20111014 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110928 ,,영업/정상,정상영업,,,,,3024734,03914,서울특별시 마포구 월드컵북로43길 11.  B101호 (상암동.휴먼시아 상가동),(주)코리아세븐 상암휴먼시아점,37.574231,126.896142,20110928 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110908 ,,영업/정상,정상영업,,,,,,04096,서울특별시 마포구 광성로6안길 18  (신수동.1층),GS25 신수사랑점,37.5486545,126.937707,20110908 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110830 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 광성로4길 1110  (신수동.1층),GS25 마포신수점,37.5493764,126.937929,20110830 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110823 ,,영업/정상,정상영업,,,,,,03995,서울특별시 마포구 월드컵북로2길 29. 3호 (동교동.1층),미니스톱 홍대입구역점,37.556583,126.922332,20110823 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110817 ,,영업/정상,정상영업,,,,,3336396,03957,서울특별시 마포구 방울내로 38 (망원동.지하1층),씨유 망원2동점,37.5586647,126.900185,20110817 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110801 ,,영업/정상,정상영업,,,,,,04143,서울특별시 마포구 마포대로 155  (공덕동.마포LG빌딩 지하1층),GS25 마포LG점,37.5483082,126.953617,20110801 ,제7조의3제3항에따른경우,
서울특별시,마포구,20110801 ,,영업/정상,정상영업,,,,,,04168,서울특별시 마포구 마포대로 52.  106호 (도화동.고려아카데미텔2),세븐일레븐 마포고려점,37.5401668,126.947675,20110801 ,제7조의3제3항에따른경우,
서울특별시,마포구,20110801 ,,영업/정상,정상영업,,,,,,04039,서울특별시 마포구 홍익로5안길 42. 101호 (서교동.1층),세븐일레븐 홍대골목길점,37.5530095,126.920547,20110801 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110729 ,,영업/정상,정상영업,,,,,7173429,04113,서울특별시 마포구 숭문16길 21 (염리동),햇빛촌 고려할인마트,37.5558712,126.947698,20110729 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110720 ,,영업/정상,정상영업,,,,,3760037,03941,서울특별시 마포구 월드컵북로 230 (중동.성산현대상가 지층),성산마트,37.5700958,126.90383,20110720 ,제7조의3제3항에따른경우,
서울특별시,마포구,20110720 ,,영업/정상,정상영업,,,,,,04162,서울특별시 마포구 대흥로6길 13. 1층 (용강동),GS25 용강드림점,37.5423827,126.938139,20110720 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110718 ,,영업/정상,정상영업,,,,,,04109,서울특별시 마포구 서강로20길 32  (노고산동.1층),좋은가게,37.5530059,126.936437,20110718 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110707 ,,영업/정상,정상영업,,,,,3327389,0,서울특별시 마포구 독막로 761. 4호 (상수동.1층),잔티 오벨코리아 홍대점,37.5475181,126.92188,20110707 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110623 ,,영업/정상,정상영업,,,,,32728544,04180,서울특별시 마포구 도화4길 73. 현대홈타운상가 108호. 109호.111호. 131호 (도화동. 현대홈타운),홈플러스 익스프레스 도화점,37.5392634,126.951624,20110623 ,제7조의3제3항에따른경우,
서울특별시,마포구,20110623 ,,영업/정상,정상영업,,,,,,04162,서울특별시 마포구 대흥로4길 55  (용강동.1층),서경석골프존,37.5413244,126.93989,20110623 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110615 ,,영업/정상,정상영업,,,,,64087002,03958,서울특별시 마포구 월드컵로25길 139  (망원동.1층 A1),포시즌마트,37.5567746,126.900014,20110615 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110610 ,,영업/정상,정상영업,,,,,3338523,04019,서울특별시 마포구 희우정로7길 12. 101호 (합정동.진흥푸르지오 1층),합정나들가게,37.5510408,126.905391,20110610 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110526 ,,영업/정상,정상영업,,,,,3351716,04067,서울특별시 마포구 와우산로 76  (서교동.서교빌딩 1층),고스토어,37.5510885,126.923517,20110526 ,제7조의3제3항에따른경우,
서울특별시,마포구,20110525 ,,영업/정상,정상영업,,,,,3370995,03961,서울특별시 마포구 월드컵로31길 11 (망원동.1층),씨유 마포망원점,37.5615102,126.904065,20110525 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110524 ,,영업/정상,정상영업,,,,,,03941,서울특별시 마포구 월드컵북로 230.  106호 (중동.현대상가),GS25 성산오케이점,37.5700958,126.90383,20110524 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110523 ,,영업/정상,정상영업,,,,,,0,서울특별시 마포구 만리재옛길 661 (공덕동.1층),씨유 공덕래미안점,37.5492711,126.958265,20110523 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110517 ,,영업/정상,정상영업,,,,,,04113,서울특별시 마포구 숭문길 214 (염리동.1층),씨유 이대역점,37.5558695,126.946602,20110517 ,제7조의3제2항에따른경우,
서울특별시,마포구,20110428 ,,영업/정상,정상영업,,,,,3360711,04025,서울특별시 마포구 양화로1길 38. 103호 (합정동.대운행복아파트 1층),세븐일레븐 합정동점,37.5503403,126.910506,20110428 ,제7조의3제3항에따른경우,
서울특별시,마포구,20110106 ,,영업/정상,정상영업,,,,,3379280,04057,서울특별시 마포구 신촌로12다길 15  (노고산동.1층),GS25 노고산점,37.5548587,126.933467,20110106 ,제7조의3제2항에따른경우,
서울특별시,마포구,20101231 ,,영업/정상,정상영업,,,,,,04100,서울특별시 마포구 서강로 136 (노고산동.아이비타워 B102호),씨유 신촌아이비점,37.5539954,126.935754,20101231 ,제7조의3제2항에따른경우,
서울특별시,마포구,20101227 ,,영업/정상,정상영업,,,,,21328005,03925,서울특별시 마포구 월드컵북로 396  (상암동.누리꿈스퀘어 지하1층 1060호),드림오피스,37.5791192,126.890294,20101227 ,제7조의3제3항에따른경우,
서울특별시,마포구,20101224 ,,영업/정상,정상영업,,,,,3066697,03938,서울특별시 마포구 월드컵로 204. 106호 (성산동. 상암이안1차),세븐일레븐 마포구청점,37.5653365,126.902086,20101224 ,제7조의3제3항에따른경우,
서울특별시,마포구,20101216 ,,영업/정상,정상영업,,,,,,04169,서울특별시 마포구 새창로 14  (도화동.1층),GS25 도화새창점,37.5420138,126.951508,20101216 ,제7조의3제2항에따른경우,
서울특별시,마포구,20101021 ,,영업/정상,정상영업,,,,,3642399,04117,서울특별시 마포구 굴레방로1길 25. 제지2층 제상가 109호 (아현동. 애오개아이파크),세븐일레븐 아현점,37.5542552,126.956436,20101021 ,제7조의3제2항에따른경우,
서울특별시,마포구,20101008 ,,영업/정상,정상영업,,,,,3329015,04205,서울특별시 마포구 마포대로14다길 16  (공덕동),보경유통,37.5493602,126.957746,20101008 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100927 ,,영업/정상,정상영업,,,,,,03991,서울특별시 마포구 동교로27길 53. 1층 110호 (연남동),럭키할인마트,37.5600934,126.920938,20100927 ,제7조의3제3항에따른경우,
서울특별시,마포구,20100827 ,,영업/정상,정상영업,,,,,7018544,04163,서울특별시 마포구 토정로32길 4 (용강동),홈플러스 익스프레스 용강점,37.5410142,126.941269,20100827 ,제7조의3제3항에따른경우,
서울특별시,마포구,20100805 ,,영업/정상,정상영업,,,,,,0, ,씨유 공덕삼성점,37.5432,126.95566,20100805 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100712 ,,영업/정상,정상영업,,,,,7016538,0, ,한일마트,37.55132,126.93534,20100712 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100702 ,,영업/정상,정상영업,,,,,222905637,04150,서울특별시 마포구 큰우물로 3 (대흥동),롯데쇼핑(주)롯데슈퍼 마포대흥점,37.5453493,126.940192,20100702 ,제7조의3제3항에따른경우,
서울특별시,마포구,20100614 ,,영업/정상,정상영업,,,,,3249730,04019,서울특별시 마포구 희우정로 51. 101호 (합정동.1층),씨유 마포합정점,37.5511317,126.905858,20100614 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100601 ,,영업/정상,정상영업,,,,,3381703,04058,서울특별시 마포구 서강로 135 (노고산동),씨유 신촌까사빌점,37.554477,126.935402,20100601 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100601 ,,영업/정상,정상영업,,,,,,04100,서울특별시 마포구 백범로 4  (노고산동),GS25신촌로타리점,37.5542863,126.93674,20100601 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100518 ,,영업/정상,정상영업,,,,,,03925,서울특별시 마포구 월드컵북로 402 (상암동.케이지아이티센터 132호),오렌지마트,37.5801248,126.888959,20100518 ,제7조의3제3항에따른경우,
서울특별시,마포구,20100511 ,,영업/정상,정상영업,,,,,3459 8001,03976,서울특별시 마포구 연남로 52 (연남동. 코오롱하늘채아파트),홈플러스 익스프레스 연남점,37.5631848,126.921431,20100511 ,제7조의3제2항에따른경우,
서울특별시,마포구,20100427 ,,영업/정상,정상영업,,,,,,04159,서울특별시 마포구 큰우물로 18 (대흥동),씨유 대흥사랑점,37.5442742,126.941181,20100427 ,제7조의3제2항에따른경우,
